iter	Logloss
481	0.03088093705
482	0.03085117926
483	0.03082468815
484	0.03075164321
485	0.03071986039
486	0.03070015468
487	0.03065039242
488	0.03060971318
489	0.03057962962
490	0.03050507288
491	0.03045316913
492	0.0304317608
493	0.03036524622
494	0.03034482028
495	0.03028171475
496	0.03022318389
497	0.03017928695
498	0.03015146986
499	0.03010135027
500	0.03004613609
501	0.03002146062
502	0.03000378577
503	0.02992803883
504	0.02983904029
505	0.02979269065
506	0.02970279948
507	0.02964334839
508	0.02962467677
509	0.02956532001
510	0.02951540949
511	0.0294793014
512	0.02942833295
513	0.02937266304
514	0.02932888986
515	0.02930790723
516	0.02926117723
517	0.02920277151
518	0.02915670311
519	0.02909287321
520	0.02901679243
521	0.02893322961
522	0.02889039135
523	0.02884852685
524	0.02881034638
525	0.02872604275
526	0.02870396499
527	0.02866711247
528	0.02860810624
529	0.02855793191
530	0.02854208379
531	0.02849738555
532	0.02848090668
533	0.02843784644
534	0.02836352198
535	0.028341201
536	0.02831474419
537	0.02822955953
538	0.02816784555
539	0.02808405207
540	0.0280255961
541	0.02798935525
542	0.02795979015
543	0.02790649001
544	0.02786862389
545	0.02783942023
546	0.02782893605
547	0.02779564477
548	0.02774420053
549	0.02769468367
550	0.0276559475
551	0.02758191859
552	0.02751341307
553	0.02746391833
554	0.02739746102
555	0.02735628831
556	0.02730137794
557	0.02726529686
558	0.02720940728
559	0.02719796084
560	0.02715470451
561	0.02711101682
562	0.02706382976
563	0.02699614024
564	0.02692512425
565	0.02688991099
566	0.02685016596
567	0.02680516057
568	0.02674778982
569	0.02671126222
570	0.02668343668
571	0.02665606522
572	0.02660746903
573	0.02658698443
574	0.0265279891
575	0.02647831672
576	0.02644384077
577	0.02637238951
578	0.02635164295
579	0.02634665829
580	0.02629374083
581	0.02628060905
582	0.02620472121
583	0.02615415627
584	0.02610479521
585	0.02605929608
586	0.02604339378
587	0.02601090209
588	0.02597317851
589	0.02595084603
590	0.02592483319
591	0.02590784488
592	0.02586972459
593	0.02581222812
594	0.02575582416
595	0.02569744236
596	0.02563066657
597	0.02560906285
598	0.02555735701
599	0.02553283598
600	0.02548181665
601	0.025439479
602	0.02542017319
603	0.02540231729
604	0.02538051642
605	0.02533452222
606	0.02527912267
607	0.02523424738
608	0.0252009157
609	0.02515323938
610	0.02513602503
611	0.02510687933
612	0.02506029194
613	0.02500524446
614	0.02498346316
615	0.02492958694
616	0.0248933935
617	0.02484674239
618	0.02479444772
619	0.02477766416
620	0.02472682826
621	0.02468782278
622	0.02466341681
623	0.02463953483
624	0.02461271679
625	0.0246100445
626	0.0245528738
627	0.02451647589
628	0.02446952559
629	0.02442982849
630	0.02438620056
631	0.02435029982
632	0.02425520363
633	0.02422256918
634	0.02419022841
635	0.02416283521
636	0.02415161169
637	0.02412164192
638	0.02410196883
639	0.02407059496
640	0.02405394472
641	0.02402207648
642	0.02398888895
643	0.02397101377
644	0.02395135253
645	0.0239428518
646	0.02392643808
647	0.02389050999
648	0.02382123016
649	0.02379187876
650	0.02376366409
651	0.02371379799
652	0.02367135324
653	0.02363995384
654	0.02359692516
655	0.02357276897
656	0.02354744063
657	0.02345403332
658	0.02342502838
659	0.02337863211
660	0.02332565651
661	0.02330263518
662	0.02328663711
663	0.02325805104
664	0.02320819543
665	0.02318839831
666	0.02313023782
667	0.02311139826
668	0.02308523085
669	0.02305867578
670	0.02301184955
671	0.02296512224
672	0.02292298054
673	0.02285796952
674	0.02278965339
675	0.02273830121
676	0.02272202415
677	0.02266507255
678	0.02262556881
679	0.02260082977
680	0.02258330879
681	0.02256038088
682	0.02252507059
683	0.02250484642
684	0.02248299811
685	0.02240012944
686	0.02237208995
687	0.02234927849
688	0.02233841809
689	0.02230439875
690	0.02222977924
691	0.02218520766
692	0.02216652916
693	0.02212437144
694	0.02208290747
695	0.02207853801
696	0.02206428357
697	0.02204885134
698	0.02202782604
699	0.02199886003
700	0.02196655534
701	0.02195132219
702	0.02189423765
703	0.02186558755
704	0.02182011163
705	0.0217955426
706	0.021724554
707	0.02168717741
708	0.02164503981
709	0.0216158669
710	0.02160536343
711	0.0215740167
712	0.02155549289
713	0.02153116623
714	0.02151093569
715	0.02148350279
716	0.02145353523
717	0.02142835561
718	0.02141490444
719	0.0213861543
720	0.02136720221
721	0.0213464317
722	0.02130664449
723	0.02127494092
724	0.02125543846
725	0.02122298495
726	0.0212186336
727	0.02118307669
728	0.02115743271
729	0.02111240204
730	0.02109606046
731	0.0210757439
732	0.02106263785
733	0.02102578477
734	0.02100528828
735	0.02098861907
736	0.02097948237
737	0.02095659874
738	0.02090670067
739	0.02088445589
740	0.02084583268
741	0.02082614605
742	0.02078742552
743	0.02076171973
744	0.02073506784
745	0.02070975195
746	0.02066629731
747	0.02065233771
748	0.02063567622
749	0.02059214514
750	0.0205538661
751	0.02052843401
752	0.0205140333
753	0.0204852335
754	0.02046247731
755	0.02044425408
756	0.02041774337
757	0.02038614041
758	0.02035184863
759	0.02031118366
760	0.02027320813
761	0.02024724603
762	0.02021573224
763	0.02017286291
764	0.02015411617
765	0.02012618908
766	0.0200786315
767	0.0200207852
768	0.02000232314
769	0.01997907608
770	0.01997065316
771	0.01995073569
772	0.01991217707
773	0.01985765208
774	0.0198039687
775	0.01979468949
776	0.01976717169
777	0.019759572
778	0.01974727645
779	0.0197251186
780	0.01969384323
781	0.01966297572
782	0.01964969792
783	0.01962768798
784	0.01961109873
785	0.01959224693
786	0.01957067309
787	0.0195619306
788	0.01950358471
789	0.01946832843
790	0.01941731762
791	0.01940106493
792	0.01939500681
793	0.01936359258
794	0.01934978057
795	0.01933136286
796	0.01928597549
797	0.01926441742
798	0.01923787199
799	0.01921584238
800	0.01919389718
801	0.01917345651
802	0.01913208607
803	0.01911920452
804	0.01910513996
805	0.01908164618
806	0.0190673775
807	0.01902558867
808	0.01900922153
809	0.01900505052
810	0.01897572117
811	0.01895897051
812	0.01894858448
813	0.01894081237
814	0.01891910141
815	0.01890726099
816	0.0188899225
817	0.01884866462
818	0.01878752342
819	0.0187626391
820	0.018741845
821	0.01871732225
822	0.01868644706
823	0.01867534375
824	0.01866833651
825	0.01865696998
826	0.0186410781
827	0.01862085134
828	0.01858860564
829	0.01857148035
830	0.01852103194
831	0.01849170074
832	0.01846689511
833	0.0184514546
834	0.01842021777
835	0.0183845294
836	0.01836971869
837	0.01835658018
838	0.01834144998
839	0.01831238525
840	0.01829145133
841	0.01826510592
842	0.01824301726
843	0.01822847741
844	0.01820321268
845	0.01819912702
846	0.01818690992
847	0.01816760107
848	0.01815514983
849	0.01813373532
850	0.01810909839
851	0.01810325961
852	0.01809935977
853	0.01806384708
854	0.01801643643
855	0.01799314077
856	0.01795582001
857	0.01792871575
858	0.01792201349
859	0.01791037267
860	0.01789045074
861	0.0178603958
862	0.0178350162
863	0.01782676293
864	0.01779183252
865	0.01776389466
866	0.01774388111
867	0.01773543371
868	0.01772906602
869	0.01770353131
870	0.01768434137
871	0.0176286089
872	0.01762242727
873	0.01760378945
874	0.01756127857
875	0.01755399616
876	0.01753905493
877	0.01751347548
878	0.01750527878
879	0.01749353939
880	0.01748329395
881	0.01747983125
882	0.01745667793
883	0.0174422054
884	0.01743514115
885	0.01739646516
886	0.01738277097
887	0.01737493921
888	0.01735820618
889	0.01733458956
890	0.01730489254
891	0.01727223523
892	0.0172543525
893	0.01723176585
894	0.01718479035
895	0.01717293938
896	0.01714968534
897	0.01712516172
898	0.01711478593
899	0.0170907052
900	0.01707197589
901	0.01705999416
902	0.01702180556
903	0.01697519236
904	0.01695826114
905	0.01694993942
906	0.01690665616
907	0.01690234982
908	0.01688592997
909	0.01688170605
910	0.01686520085
911	0.01682124648
912	0.01679992834
913	0.01677819083
914	0.01677326291
915	0.0167511943
916	0.0167274034
917	0.01670269171
918	0.01669012587
919	0.01665851456
920	0.01663365671
921	0.01660258957
922	0.01658521229
923	0.01657179728
924	0.01656823822
925	0.01653970899
926	0.01653008609
927	0.01652320881
928	0.01650754426
929	0.01650170898
930	0.01649682535
931	0.01648659207
932	0.0164811432
933	0.01645450077
934	0.01643651684
935	0.01640976143
936	0.01638824755
937	0.01636693996
938	0.01634586283
939	0.01633451875
940	0.01630673827
941	0.01629678536
942	0.01628906002
943	0.01627239464
944	0.01623766519
945	0.01622804738
946	0.01621538146
947	0.0161932997
948	0.0161674083
949	0.01615994775
950	0.01614514739
951	0.01613568681
952	0.01611093273
953	0.01610318916
954	0.0160816003
955	0.01606151914
956	0.01603967601
957	0.01603967496
958	0.01603180322
959	0.01600866375
960	0.01597086214
961	0.01591946714
962	0.01591026164
963	0.01589827209
964	0.01588330533
965	0.01587137764
966	0.01585539626
967	0.01584552397
968	0.01581554817
969	0.01579839904
970	0.01577898085
971	0.01576405694
972	0.01575787447
973	0.01574257469
974	0.01570278361
975	0.01569772622
976	0.01566696044
977	0.01565780193
978	0.01562932131
979	0.01561035158
980	0.01558881476
981	0.01556175876
982	0.01554266757
983	0.01553163337
984	0.01552311223
985	0.01549340308
986	0.01549087305
987	0.01547327152
988	0.01543491576
989	0.01542001087
990	0.01540735161
991	0.0154026621
992	0.01539126346
993	0.01538326751
994	0.01535107161
995	0.01531952538
996	0.01529537546
997	0.01526057687
998	0.01524268355
999	0.01522093935
